City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
307,Sitka,US,2020-07-07 01:38:41,57.05,-135.33,57.2,76,75,9.17
308,Antalaha,MG,2020-07-07 01:38:42,-14.9,50.28,71.51,90,100,12.21
309,Bathsheba,BB,2020-07-07 01:38:42,13.22,-59.52,78.8,88,75,16.11
310,Phonhong,LA,2020-07-07 01:38:42,18.5,102.42,82.4,100,90,4.7
311,Shache,CN,2020-07-07 01:38:42,38.42,77.24,82.96,17,0,7.67
312,Santa Rosa,PH,2020-07-07 01:34:52,14.31,121.11,91.0,62,57,3.36
313,Port Hardy,CA,2020-07-07 01:38:43,50.7,-127.42,60.8,63,90,12.75
314,Nhulunbuy,AU,2020-07-07 01:38:43,-12.23,136.77,80.6,57,75,17.22
315,Santo Antonio Do Ica,BR,2020-07-07 01:38:43,-3.1,-67.94,72.93,98,100,3.33
316,Yulara,AU,2020-07-07 01:38:43,-25.24,130.99,50.0,53,0,9.17
317,Daragutan,PH,2020-07-07 01:38:43,17.0,122.03,86.92,62,95,3.09
318,Englewood,US,2020-07-07 01:36:43,39.65,-104.99,88.0,16,75,14.99
319,Flin Flon,CA,2020-07-07 01:38:44,54.77,-101.86,68.58,47,43,8.66
320,Ferrol,ES,2020-07-07 01:38:44,43.48,-8.24,64.0,87,1,3.36
321,Bridgetown,BB,2020-07-07 01:38:44,13.1,-59.62,78.8,88,75,16.11
322,Vallenar,CL,2020-07-07 01:38:44,-28.57,-70.76,52.34,76,100,5.08
323,Lar,IN,2020-07-07 01:38:45,26.2,83.97,82.72,82,100,12.91
324,Comachuen,MX,2020-07-07 01:38:45,19.62,-101.9,57.34,96,94,3.71
325,Buraydah,SA,2020-07-07 01:38:45,26.33,43.98,86.0,28,0,8.05
326,Tyler,US,2020-07-07 01:34:49,32.35,-95.3,78.8,74,1,13.87
327,Primo Tapia,MX,2020-07-07 01:38:45,32.22,-116.92,78.8,57,5,14.99
328,Touros,BR,2020-07-07 01:35:19,-5.2,-35.46,73.4,94,75,2.24
329,Ilhabela,BR,2020-07-07 01:38:46,-23.78,-45.36,69.64,86,32,0.58
330,Sovetsk,RU,2020-07-07 01:38:46,55.08,21.88,52.59,85,98,9.44
331,Agadir,MA,2020-07-07 01:38:46,30.42,-9.6,82.4,51,56,10.29
332,Abu Samrah,SY,2020-07-07 01:38:46,35.3,37.18,71.17,81,0,12.97
333,May Pen,JM,2020-07-07 01:38:47,17.96,-77.25,86.0,70,20,17.22
334,Orbetello,IT,2020-07-07 01:38:47,42.44,11.22,68.0,72,0,3.36
335,Paita,PE,2020-07-07 01:38:47,-5.09,-81.11,64.51,84,100,13.15
336,Katsuura,JP,2020-07-07 01:38:47,35.13,140.3,82.99,88,75,31.09
337,General Roca,AR,2020-07-07 01:38:47,-39.03,-67.58,39.2,93,75,5.82
338,Miandrivazo,MG,2020-07-07 01:38:48,-19.52,45.47,66.72,49,57,3.67
339,Nantucket,US,2020-07-07 01:37:24,41.28,-70.1,64.0,87,1,4.7
340,Stornoway,GB,2020-07-07 01:38:48,58.21,-6.39,50.0,87,100,8.05
341,Cockburn Town,TC,2020-07-07 01:38:48,21.46,-71.14,83.28,78,0,19.44
342,Auburn,US,2020-07-07 01:37:16,47.31,-122.23,70.0,49,75,11.41
343,Bam,IR,2020-07-07 01:38:48,29.11,58.36,82.89,16,0,8.48
344,Oktyabrskiy,RU,2020-07-07 01:38:49,54.48,53.47,70.57,86,0,1.43
345,Ixtapa,MX,2020-07-07 01:38:49,20.7,-105.2,86.0,79,75,10.29
346,Valdivia,CL,2020-07-07 01:38:50,-39.81,-73.25,35.6,100,90,2.24
347,Estelle,US,2020-07-07 01:38:50,29.85,-90.11,75.2,100,75,7.87
348,Kamenka,RU,2020-07-07 01:38:50,51.32,42.77,66.99,58,31,1.99
349,San Quintin,MX,2020-07-07 01:35:53,30.48,-115.95,71.8,64,0,10.83
350,Paramonga,PE,2020-07-07 01:38:50,-10.67,-77.83,61.43,83,83,8.75
351,Goba,ET,2020-07-07 01:38:51,7.02,39.98,51.33,93,100,2.95
352,Marsala,IT,2020-07-07 01:38:51,37.8,12.44,71.6,88,40,6.93
353,Kupang,ID,2020-07-07 01:38:51,-10.17,123.58,82.4,65,40,17.22
354,Port Elizabeth,ZA,2020-07-07 01:35:14,-33.92,25.57,60.8,82,36,25.28
355,Madinat Sittah Uktubar,EG,2020-07-07 01:38:51,29.82,31.05,82.4,42,0,12.75
356,Torbay,CA,2020-07-07 01:38:52,47.67,-52.73,50.0,87,75,3.36
357,Wenling,CN,2020-07-07 01:38:52,28.37,121.36,81.0,63,100,10.38
358,Pochutla,MX,2020-07-07 01:37:46,15.74,-96.47,82.99,81,85,6.58
359,Maumere,ID,2020-07-07 01:38:52,-8.62,122.21,82.2,66,14,6.49
360,Raudeberg,NO,2020-07-07 01:38:52,61.99,5.14,48.2,81,81,5.82
361,My Tho,VN,2020-07-07 01:38:53,10.35,106.35,86.0,84,75,5.82
362,Geraldton,AU,2020-07-07 01:38:53,-28.77,114.6,59.0,77,1,9.17
363,Bambous Virieux,MU,2020-07-07 01:38:53,-20.34,57.76,73.4,94,75,8.05
364,Mocuba,MZ,2020-07-07 01:38:53,-16.84,36.99,59.41,98,90,2.28
365,Yanam,IN,2020-07-07 01:38:54,16.73,82.22,80.37,86,100,4.45
366,Souillac,MU,2020-07-07 01:38:54,-20.52,57.52,73.4,94,75,8.05
367,Vilyuysk,RU,2020-07-07 01:38:54,63.76,121.62,64.67,51,39,4.16
368,Chupaca,PE,2020-07-07 01:38:54,-12.07,-75.28,50.29,72,98,3.42
369,Boguchany,RU,2020-07-07 01:38:54,58.38,97.45,68.04,84,97,6.51
370,Jiwani,PK,2020-07-07 01:38:54,25.05,61.74,84.99,87,98,11.88
371,Oksfjord,NO,2020-07-07 01:38:55,70.24,22.35,48.2,87,100,3.36
372,Ovalle,CL,2020-07-07 01:38:55,-30.6,-71.2,52.88,80,100,3.69
373,Te Anau,NZ,2020-07-07 01:38:55,-45.42,167.72,45.34,75,100,1.83
374,Mutuipe,BR,2020-07-07 01:38:55,-13.23,-39.5,65.46,95,9,2.59
375,Marzuq,YE,2020-07-07 01:38:56,14.4,46.47,76.62,61,99,6.62
376,Lalganj,IN,2020-07-07 01:38:56,25.87,85.18,82.4,88,75,11.41
377,Timra,SE,2020-07-07 01:38:56,62.49,17.33,54.0,87,99,4.7
378,Tiksi,RU,2020-07-07 01:38:56,71.69,128.87,38.52,86,91,6.64
379,Palmer,US,2020-07-07 01:38:56,42.16,-72.33,72.0,94,75,6.93
380,Kununurra,AU,2020-07-07 01:38:57,-15.77,128.73,73.4,20,0,16.11
381,Abatskoye,RU,2020-07-07 01:38:57,56.29,70.46,66.27,82,4,3.58
382,Boden,SE,2020-07-07 01:38:57,65.83,21.69,51.8,100,100,0.2
383,Anshun,CN,2020-07-07 01:38:57,26.25,105.93,72.5,89,100,15.68
384,Fort Nelson,CA,2020-07-07 01:38:57,58.81,-122.7,71.6,43,75,9.17
385,Harrisburg,US,2020-07-07 01:37:06,40.27,-76.88,73.4,83,90,23.04
386,Vostok,RU,2020-07-07 01:38:58,46.49,135.88,76.48,47,54,5.06
387,Phalia,PK,2020-07-07 01:38:58,32.43,73.58,96.12,29,47,4.25
388,Bridlington,GB,2020-07-07 01:38:58,54.08,-0.19,51.8,81,99,10.29
389,Puro,PH,2020-07-07 01:38:58,12.48,123.38,86.65,69,46,9.28
390,Ulladulla,AU,2020-07-07 01:38:59,-35.35,150.47,55.4,66,75,13.87
391,Rio Verde De Mato Grosso,BR,2020-07-07 01:38:59,-18.92,-54.84,73.4,49,0,3.85
392,Caravelas,BR,2020-07-07 01:35:25,-17.71,-39.25,71.13,90,8,3.78
393,Clarence Town,AU,2020-07-07 01:38:59,-32.58,151.78,63.0,67,20,6.93
394,Makokou,GA,2020-07-07 01:39:00,0.57,12.86,68.58,95,81,2.51
395,Visby,SE,2020-07-07 01:39:00,57.64,18.3,60.01,76,45,17.22
396,Mar Del Plata,AR,2020-07-07 01:36:35,-38.0,-57.56,46.0,93,75,3.36
397,Oranjestad,AW,2020-07-07 01:39:00,12.52,-70.03,82.4,83,20,14.99
398,Ambilobe,MG,2020-07-07 01:39:00,-13.2,49.05,69.94,92,100,3.51
399,Tomatlan,MX,2020-07-07 01:39:01,19.93,-105.25,79.18,90,100,5.03
400,Nome,US,2020-07-07 01:39:01,64.5,-165.41,48.99,81,90,14.99
401,Yankton,US,2020-07-07 01:39:01,42.87,-97.4,75.0,78,1,8.05
402,Pangoa,PE,2020-07-07 01:39:01,-12.12,-73.0,67.77,92,100,2.42
403,Terekli-Mekteb,RU,2020-07-07 01:39:01,44.17,45.87,79.2,37,0,11.81
404,Altamira,BR,2020-07-07 01:39:02,-3.2,-52.21,75.31,86,97,2.86
405,Bengkulu,ID,2020-07-07 01:39:02,-3.8,102.27,83.08,66,72,4.63
406,Wetter,DE,2020-07-07 01:39:02,50.9,8.72,48.99,94,0,2.17
407,San Borja,BO,2020-07-07 01:39:02,-14.82,-66.85,71.44,92,3,2.82
408,Mildura,AU,2020-07-07 01:39:03,-34.2,142.15,54.0,66,90,8.05
409,Fare,PF,2020-07-07 01:39:03,-16.7,-151.02,79.56,73,17,7.87
410,Belmonte,BR,2020-07-07 01:36:14,-15.86,-38.88,71.6,88,75,3.36
411,Codrington,AU,2020-07-07 01:39:03,-38.27,141.97,55.26,73,96,5.12
412,Fairview,US,2020-07-07 01:39:02,40.81,-74.0,75.2,78,1,11.12
413,San Buenaventura,MX,2020-07-07 01:39:03,27.08,-101.53,98.01,20,4,7.0
414,Port-Gentil,GA,2020-07-07 01:39:04,-0.72,8.78,73.74,85,100,12.8
415,Puntarenas,CR,2020-07-07 01:34:45,9.98,-84.84,71.6,100,75,3.36
416,Meybod,IR,2020-07-07 01:39:04,32.25,54.02,80.6,18,40,6.93
417,Point Pedro,LK,2020-07-07 01:39:04,9.82,80.23,83.66,76,0,15.48
418,Karabulak,RU,2020-07-07 01:39:04,43.3,44.9,62.6,77,0,4.47
419,Koutiala,ML,2020-07-07 01:39:05,12.39,-5.46,82.63,60,90,5.99
420,Maxineni,RO,2020-07-07 01:39:05,45.4,27.63,69.66,76,23,5.61
421,Haines Junction,CA,2020-07-07 01:39:05,60.75,-137.51,66.49,34,59,9.44
422,Broome,US,2020-07-07 01:39:05,42.25,-75.83,75.2,64,90,9.17
423,Priiskovyy,RU,2020-07-07 01:39:05,51.93,116.63,79.54,22,51,10.78
424,Carauari,BR,2020-07-07 01:39:06,-4.88,-66.9,73.49,95,93,2.04
425,Caborca,MX,2020-07-07 01:39:06,30.58,-111.1,98.01,24,19,3.0
426,Sabang,ID,2020-07-07 01:39:06,5.89,95.32,83.61,68,96,1.39
427,Comodoro Rivadavia,AR,2020-07-07 01:38:10,-45.87,-67.5,32.0,78,20,4.7
428,Dargaville,NZ,2020-07-07 01:39:06,-35.93,173.88,56.48,65,68,16.89
429,Basti,IN,2020-07-07 01:39:07,26.8,82.72,80.69,88,100,13.02
430,Itoman,JP,2020-07-07 01:39:07,26.12,127.67,87.8,84,75,13.87
431,Sisak,HR,2020-07-07 01:39:07,45.47,16.38,59.0,93,20,1.12
432,Rabo De Peixe,PT,2020-07-07 01:39:07,37.8,-25.58,66.2,93,40,12.75
433,Ketchikan,US,2020-07-07 01:39:08,55.34,-131.65,62.6,59,90,9.17
434,Sedniv,UA,2020-07-07 01:39:08,51.64,31.57,63.27,90,0,3.11
435,Pisco,PE,2020-07-07 01:37:14,-13.7,-76.22,62.01,87,20,5.82
436,Havoysund,NO,2020-07-07 01:35:32,71.0,24.66,44.6,100,100,24.16
437,Makasar,ID,2020-07-07 01:37:23,-5.14,119.42,82.4,83,20,2.24
438,Ho Chi Minh City,VN,2020-07-07 01:39:09,10.75,106.67,86.0,84,75,5.82
439,Mahajanga,MG,2020-07-07 01:39:09,-15.72,46.32,71.6,60,20,8.05
440,Cabo San Lucas,MX,2020-07-07 01:39:09,22.89,-109.91,95.0,51,40,16.11
441,Lanzhou,CN,2020-07-07 01:36:36,36.06,103.79,79.0,33,37,2.53
442,Bansi,IN,2020-07-07 01:39:10,27.18,82.93,82.38,82,100,13.18
443,Forbes,AU,2020-07-07 01:39:10,-33.38,148.02,57.99,74,0,8.01
444,Saint-Georges,GD,2020-07-07 01:39:10,12.06,-61.75,78.8,94,75,13.58
445,Vao,NC,2020-07-07 01:39:11,-22.67,167.48,69.75,71,100,10.96
446,Santa Barbara,US,2020-07-07 01:39:04,34.42,-119.7,82.99,68,1,6.93
447,Marawi,PH,2020-07-07 01:39:11,8.0,124.29,82.99,81,68,1.99
448,Phan Thiet,VN,2020-07-07 01:39:11,10.93,108.1,83.84,74,0,3.02
449,Hervey Bay,AU,2020-07-07 01:36:26,-25.3,152.85,66.99,60,2,8.99
450,Ha Giang,VN,2020-07-07 01:39:12,22.83,104.98,82.22,82,100,3.18
451,Muzhi,RU,2020-07-07 01:39:13,65.37,64.67,72.48,58,68,8.16
452,Quito,EC,2020-07-07 01:38:17,-0.23,-78.52,59.0,82,75,8.05
453,Portland,US,2020-07-07 01:38:08,45.52,-122.68,66.2,59,90,11.41
454,Niksar,TR,2020-07-07 01:39:14,40.59,36.95,68.88,79,41,1.32
455,Fort-Shevchenko,KZ,2020-07-07 01:39:15,44.51,50.26,86.32,31,0,11.3
456,Meulaboh,ID,2020-07-07 01:39:15,4.14,96.13,80.8,74,100,3.47
457,Uige,AO,2020-07-07 01:39:16,-7.61,15.06,58.62,72,80,2.15
458,Nampula,MZ,2020-07-07 01:39:16,-15.12,39.27,62.6,100,76,12.75
459,North Platte,US,2020-07-07 01:39:16,41.12,-100.77,89.6,38,1,9.17
460,Antofagasta,CL,2020-07-07 01:38:00,-23.65,-70.4,57.2,82,90,6.93
461,Brenham,US,2020-07-07 01:39:17,30.17,-96.4,89.6,66,1,11.41
462,Viedma,AR,2020-07-07 01:39:18,-40.81,-63.0,37.44,79,0,3.76
463,Novyy Urengoy,RU,2020-07-07 01:39:18,66.08,76.63,66.81,60,58,5.95
464,Avanigadda,IN,2020-07-07 01:39:18,16.02,80.92,80.6,94,75,5.82
465,Ipanema,BR,2020-07-07 01:39:18,-30.14,-51.22,55.4,82,90,10.29
466,Piacabucu,BR,2020-07-07 01:39:19,-10.41,-36.43,73.38,85,8,7.99
467,Kungurtug,RU,2020-07-07 01:39:19,50.6,97.52,68.47,49,100,1.03
468,Manggar,ID,2020-07-07 01:39:19,-2.88,108.27,81.1,82,99,14.38
469,Margate,GB,2020-07-07 01:37:12,51.38,1.39,60.01,60,0,1.99
470,Pundaguitan,PH,2020-07-07 01:39:20,6.37,126.17,82.85,75,96,8.32
471,Kindu,CD,2020-07-07 01:39:20,-2.95,25.95,69.6,80,100,0.69
472,Victor Harbor,AU,2020-07-07 01:39:20,-35.57,138.62,54.0,69,52,6.69
473,Kandrian,PG,2020-07-07 01:39:20,-6.22,149.55,82.15,78,92,13.87
474,Hawalli,KW,2020-07-07 01:39:20,29.28,48.0,89.6,15,0,3.36
475,Namibe,AO,2020-07-07 01:39:21,-15.2,12.15,67.26,70,0,5.37
476,Itaituba,BR,2020-07-07 01:37:10,-4.28,-55.98,76.12,66,29,0.43
477,Changji,CN,2020-07-07 01:39:21,44.02,87.32,71.6,53,100,4.47
478,Guantanamo,CU,2020-07-07 01:39:21,20.14,-75.21,84.2,83,40,6.93
479,Port-Cartier,CA,2020-07-07 01:39:21,50.03,-66.87,57.99,87,20,2.24
480,Matagami,CA,2020-07-07 01:39:22,49.75,-77.63,75.2,53,90,3.36
481,Junction City,US,2020-07-07 01:39:22,39.03,-96.83,87.8,58,1,7.16
482,Dwarka,IN,2020-07-07 01:39:22,22.24,68.97,82.67,79,100,30.94
483,Naze,JP,2020-07-07 01:37:41,28.37,129.48,84.2,94,75,16.11
484,Esil,KZ,2020-07-07 01:39:22,51.96,66.4,65.84,78,0,3.94
485,Graham,US,2020-07-07 01:39:23,47.05,-122.29,70.0,56,90,6.93
486,Poya,NC,2020-07-07 01:39:23,-21.35,165.15,74.03,49,93,9.82
487,Tezu,IN,2020-07-07 01:39:23,27.92,96.17,78.15,86,99,0.94
488,Thohoyandou,ZA,2020-07-07 01:39:23,-22.95,30.48,52.95,50,0,2.57
489,Impfondo,CG,2020-07-07 01:39:23,1.64,18.07,70.56,89,89,1.61
490,Price,US,2020-07-07 01:35:46,39.6,-110.81,93.2,9,1,9.17
491,Shieli,KZ,2020-07-07 01:39:24,44.17,66.75,79.18,27,0,4.72
492,Hirara,JP,2020-07-07 01:39:24,24.8,125.28,87.8,74,75,17.22
493,Vavoua,CI,2020-07-07 01:39:24,7.38,-6.48,70.74,91,42,3.04
494,Huilong,CN,2020-07-07 01:39:24,31.81,121.66,80.01,99,99,7.52
495,Warrington,GB,2020-07-07 01:39:25,53.39,-2.58,57.0,82,96,5.82
496,Maxixe,MZ,2020-07-07 01:39:25,-23.86,35.35,62.08,80,0,4.56
497,Bambanglipuro,ID,2020-07-07 01:38:29,-7.95,110.28,80.74,75,73,13.22
498,Half Moon Bay,US,2020-07-07 01:36:09,37.46,-122.43,66.99,72,1,19.46
499,Fairfield,US,2020-07-07 01:39:13,41.27,-73.32,71.6,83,75,9.17
500,Hapao,PH,2020-07-07 01:39:26,16.88,121.02,83.53,50,100,3.42
501,Ulaangom,MN,2020-07-07 01:39:26,49.98,92.07,61.52,73,100,10.02
502,Maliq,AL,2020-07-07 01:39:26,40.71,20.7,60.57,77,66,1.3
503,Barmer,IN,2020-07-07 01:39:26,25.75,71.38,87.26,60,97,7.16
504,Caucaia,BR,2020-07-07 01:39:26,-3.74,-38.65,73.4,83,54,4.7
505,Nahrin,AF,2020-07-07 01:39:27,36.06,69.13,78.01,18,0,0.76
506,College,US,2020-07-07 01:39:27,64.86,-147.8,75.2,44,75,6.93
507,The Valley,AI,2020-07-07 01:39:27,18.22,-63.06,82.99,78,20,14.99
508,Syedove,UA,2020-07-07 01:39:27,47.08,38.16,82.99,100,2,5.99
509,Nata,PA,2020-07-07 01:39:28,8.33,-80.52,76.37,86,50,4.76
510,Ugoofaaru,MV,2020-07-07 01:39:28,5.67,73.0,82.99,71,100,7.23
511,Yerbogachen,RU,2020-07-07 01:39:28,61.28,108.01,55.45,91,100,8.21
512,Eloi Mendes,BR,2020-07-07 01:37:56,-21.61,-45.57,61.43,73,0,3.74
513,Ola,RU,2020-07-07 01:39:28,59.58,151.28,56.79,67,37,7.96
514,Matara,LK,2020-07-07 01:39:28,5.95,80.54,79.75,84,66,10.18
515,Lavrentiya,RU,2020-07-07 01:39:29,65.58,-171.0,48.99,77,0,10.85
516,Verkhnevilyuysk,RU,2020-07-07 01:39:29,63.45,120.32,65.84,47,20,3.15
517,Iracoubo,GF,2020-07-07 01:39:29,5.48,-53.2,78.55,86,14,8.46
518,Port Hedland,AU,2020-07-07 01:39:29,-20.32,118.57,75.2,14,0,18.34
519,Davila,PH,2020-07-07 01:39:29,18.47,120.58,84.2,74,40,6.93
520,Lampazos De Naranjo,MX,2020-07-07 01:39:30,27.02,-100.52,92.93,31,59,8.19
521,Minas,UY,2020-07-07 01:39:30,-34.38,-55.24,48.99,100,40,3.36
522,Rawson,AR,2020-07-07 01:39:30,-43.3,-65.1,39.49,73,0,10.56
523,Syamzha,RU,2020-07-07 01:39:30,60.02,41.06,63.99,96,3,3.18
524,Baykit,RU,2020-07-07 01:39:30,61.67,96.37,65.26,75,99,3.58
525,Hami,CN,2020-07-07 01:39:31,42.8,93.45,86.95,21,45,15.9
526,Kamuli,UG,2020-07-07 01:39:31,0.95,33.12,65.8,83,95,1.32
527,Cuamba,MZ,2020-07-07 01:38:37,-14.8,36.54,56.61,94,40,3.18
528,Mapiripan,CO,2020-07-07 01:39:31,2.89,-72.13,70.66,96,99,1.86
529,Barabai,ID,2020-07-07 01:37:00,-2.58,115.38,85.57,61,57,2.06
530,High Level,CA,2020-07-07 01:39:32,58.52,-117.14,60.8,77,75,10.29
531,Kriel,ZA,2020-07-07 01:39:32,-26.27,29.23,44.01,49,0,4.03
532,Grindavik,IS,2020-07-07 01:35:36,63.84,-22.43,46.4,93,85,8.05
533,Olafsvik,IS,2020-07-07 01:39:32,64.89,-23.71,51.28,71,99,8.39
534,Requena,ES,2020-07-07 01:39:32,39.49,-1.1,69.01,59,0,2.59
535,Kongolo,CD,2020-07-07 01:39:33,-5.38,27.0,66.54,48,34,3.78
536,Payo,ID,2020-07-07 01:39:33,-3.75,103.64,82.27,68,13,5.23
537,Baruun-Urt,MN,2020-07-07 01:39:33,46.68,113.28,72.52,35,0,6.76
538,Bereda,ES,2020-07-07 01:39:33,43.27,-7.54,59.0,97,79,11.01
539,Russell,US,2020-07-07 01:39:33,32.35,-85.2,80.6,88,75,4.7
540,Kargala,RU,2020-07-07 01:39:34,56.62,83.96,66.0,84,0,4.25
541,Camacari,BR,2020-07-07 01:39:34,-12.7,-38.32,78.8,65,9,10.29
542,Uyuni,BO,2020-07-07 01:39:34,-20.46,-66.83,36.16,61,14,12.62
543,Kudahuvadhoo,MV,2020-07-07 01:39:34,2.67,72.89,83.93,71,99,9.95
544,Kailua,US,2020-07-07 01:35:11,21.4,-157.74,86.0,55,20,12.75
545,Asau,RO,2020-07-07 01:39:35,46.43,26.4,64.0,82,45,4.52
546,Iquitos,PE,2020-07-07 01:37:16,-3.75,-73.25,80.6,88,75,2.24
547,Adeje,ES,2020-07-07 01:39:35,28.12,-16.73,77.0,88,0,1.12
548,Lagoa,PT,2020-07-07 01:39:35,39.05,-27.98,67.48,91,11,11.74
549,Tilichiki,RU,2020-07-07 01:39:36,60.47,166.1,54.84,70,92,6.91
550,New Plymouth,NZ,2020-07-07 01:39:13,-39.07,174.08,54.0,76,87,14.0
551,Bulgan,MN,2020-07-07 01:39:36,48.81,103.53,68.11,65,100,2.77
552,Mitu,CO,2020-07-07 01:39:36,1.2,-70.17,72.16,96,100,2.17
553,Najran,SA,2020-07-07 01:39:37,17.49,44.13,80.6,26,18,4.7
554,Weihe,CN,2020-07-07 01:39:37,33.0,105.32,81.91,51,13,1.99
555,Seoul,KR,2020-07-07 01:35:28,37.57,126.98,77.0,69,75,5.82
556,Robinson,US,2020-07-07 01:39:37,31.47,-97.11,75.99,94,75,5.82
557,Dunda,TZ,2020-07-07 01:39:37,-8.12,34.25,53.22,73,0,2.91
558,Ambon,ID,2020-07-07 01:39:37,-3.7,128.18,80.01,13,45,18.5
559,Kedrovyy,RU,2020-07-07 01:39:38,56.17,91.82,66.2,82,37,6.71
560,Kirkuk,IQ,2020-07-07 01:39:38,35.47,44.39,87.22,22,0,15.3
561,Egvekinot,RU,2020-07-07 01:39:38,66.32,-179.17,42.93,91,99,4.72
562,Vila Velha,BR,2020-07-07 01:36:08,-20.33,-40.29,70.0,94,0,3.36
563,Cumana,VE,2020-07-07 01:38:01,10.46,-64.18,80.6,94,55,8.05
564,Amberley,US,2020-07-07 01:39:39,39.2,-84.43,73.99,94,75,3.36
565,Road Town,VG,2020-07-07 01:38:53,18.42,-64.62,84.0,81,83,18.01
566,Sztum,PL,2020-07-07 01:39:39,53.92,19.03,52.0,80,87,5.01
567,North Bend,US,2020-07-07 01:39:39,43.41,-124.22,61.0,77,90,5.82
568,Buala,SB,2020-07-07 01:36:14,-8.14,159.59,85.82,67,36,6.91
569,Huarmey,PE,2020-07-07 01:39:39,-10.07,-78.15,61.66,84,84,9.86
570,Banda Aceh,ID,2020-07-07 01:35:18,5.56,95.32,83.35,71,89,2.39
571,Rancho Palos Verdes,US,2020-07-07 01:39:40,33.74,-118.39,78.01,78,0,1.01
572,Den Helder,NL,2020-07-07 01:39:40,52.96,4.76,55.4,76,90,4.7
573,Fairbanks,US,2020-07-07 01:35:52,64.84,-147.72,75.2,49,90,12.75
574,Vitim,RU,2020-07-07 01:39:40,59.45,112.56,59.68,80,100,5.03
575,Verkhnyaya Inta,RU,2020-07-07 01:39:41,65.98,60.31,70.83,63,100,12.35
576,Bonavista,CA,2020-07-07 01:39:41,48.65,-53.11,50.0,87,88,3.0
577,Pitimbu,BR,2020-07-07 01:39:41,-7.47,-34.81,71.6,94,9,5.82
